Telegram_ID,Offset,Variable_Name,Min,Max,Resolution,Unit,Comment
0x02FF,76,3rd switch point Sunday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,77,3rd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,78,4th switch point Sunday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,79,4th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,80,5th switch point Sunday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x02FF,82,6th switch point Sunday temperature,0,3,1,enum,"OFF = 0, ON_LOW = 1, ON_HIGH = 2, ON_ECO = 3"
0x02FF,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,0,1st switch point Monday on/off,-1,0,1,bool,"-1(0xFF)=on, 0=off"
0x0309,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,2,2nd switch point Monday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,4,3rd switch point Monday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,6,4th switch point Monday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,8,5th switch point Monday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,10,6th switch point Monday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,12,1st switch point Tuesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,14,2nd switch point Tuesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,16,3rd switch point Tuesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,18,4th switch point Tuesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,20,5th switch point Tuesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,22,6th switch point Tuesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,24,1st switch point Wednesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,26,2nd switch point Wednesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,28,3rd switch point Wednesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,30,4th switch point Wednesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,32,5th switch point Wednesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,34,6th switch point Wednesday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,36,1st switch point Thursday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,38,2nd switch point Thursday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,39,2nd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,40,3rd switch point Thursday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,41,3rd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,42,4th switch point Thursday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,43,4th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,44,5th switch point Thursday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,45,5th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,46,6th switch point Thursday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,47,6th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,48,1st switch point Friday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,49,1st switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,50,2nd switch point Friday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,51,2nd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,52,3rd switch point Friday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,53,3rd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,54,4th switch point Friday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,55,4th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,56,5th switch point Friday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,57,5th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,58,6th switch point Friday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,59,6th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,60,1st switch point Saturday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,61,1st switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,62,2nd switch point Saturday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,63,2nd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,64,3rd switch point Saturday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,65,3rd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,66,4th switch point Saturday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,67,4th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,68,5th switch point Saturday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,69,5th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,70,6th switch point Saturday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,71,6th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,72,1st switch point Sunday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,73,1st switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,74,2nd switch point Sunday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,75,2nd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,76,3rd switch point Sunday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,77,3rd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,78,4th switch point Sunday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,79,4th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,80,5th switch point Sunday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0309,82,6th switch point Sunday on/off,-1,0,1,bool,"-1=on, 0=off"
0x0309,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,0,1st switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,2,2nd switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,4,3rd switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,6,4th switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,8,5th switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,10,6th switch point Monday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,12,1st switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,14,2nd switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,16,3rd switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,18,4th switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,20,5th switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,22,6th switch point Tuesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,24,1st switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,26,2nd switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,28,3rd switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,30,4th switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,32,5th switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,34,6th switch point Wednesday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,36,1st switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,38,2nd switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,39,2nd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,40,3rd switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,41,3rd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,42,4th switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,43,4th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,44,5th switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,45,5th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,46,6th switch point Thursday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,47,6th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,48,1st switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,49,1st switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,50,2nd switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,51,2nd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,52,3rd switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,53,3rd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,54,4th switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,55,4th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,56,5th switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,57,5th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,58,6th switch point Friday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,59,6th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,60,1st switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,61,1st switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,62,2nd switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,63,2nd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,64,3rd switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,65,3rd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,66,4th switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,67,4th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,68,5th switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,69,5th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,70,6th switch point Saturday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,71,6th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,72,1st switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,73,1st switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,74,2nd switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,75,2nd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,76,3rd switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,77,3rd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,78,4th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,79,4th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,80,5th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,82,6th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,84-101,Heating program name,32,255,1,ASCII,18 ASCII characters
0x0683,0,1st switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,2,2nd switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,4,3rd switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,6,4th switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,8,5th switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,10,6th switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,12,1st switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,14,2nd switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,16,3rd switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,18,4th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,20,5th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,22,6th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,24,1st switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,26,2nd switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,28,3rd switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,30,4th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,32,5th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,34,6th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,36,1st switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,38,2nd switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,39,2nd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,40,3rd switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,41,3rd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,42,4th switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,43,4th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,44,5th switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,45,5th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,46,6th switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,47,6th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,48,1st switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,49,1st switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,50,2nd switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,51,2nd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,52,3rd switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,53,3rd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,54,4th switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,55,4th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,56,5th switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,57,5th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,58,6th switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,59,6th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,60,1st switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,61,1st switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,62,2nd switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,63,2nd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,64,3rd switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,65,3rd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
